"company_id","health_score","churn_probability","risk_level","activities_last_30d","activities_last_7d","days_since_last_activity","days_to_contract_end","inactive_user","dormant_user","action_priority","primary_risk_factor","recommended_action"
135487,73.4,0.266,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
139123,73.4,0.266,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
138026,73.4,0.266,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
125092,73.4,0.266,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
136422,73.4,0.266,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
138216,73.4,0.266,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
132748,73.4,0.266,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
146484,73.4,0.266,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
135514,73.4,0.266,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
133656,73.6,0.264,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
145944,73.6,0.264,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140274,73.6,0.264,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
156692,73.6,0.264,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
157630,73.6,0.264,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
136773,73.6,0.264,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
149285,73.6,0.264,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
143284,73.6,0.264,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
135362,73.6,0.264,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141590,73.6,0.264,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
132402,73.6,0.264,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
135520,73.6,0.264,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
134701,73.8,0.262,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
134902,73.8,0.262,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
140537,73.8,0.262,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
144066,73.8,0.262,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
147794,73.8,0.262,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143318,73.8,0.262,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140880,73.8,0.262,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
155085,73.8,0.262,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
138319,73.8,0.262,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
134194,73.8,0.262,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
156744,73.8,0.262,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
134787,73.8,0.262,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130445,73.8,0.262,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
150958,73.8,0.262,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
155632,73.8,0.262,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130662,73.8,0.262,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
134226,73.8,0.262,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
151518,74,0.26,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
134473,74,0.26,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
138332,74,0.26,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
140035,74,0.26,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
141048,74,0.26,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143632,74,0.26,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
148755,74,0.26,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141215,74,0.26,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
154921,74,0.26,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
134147,74,0.26,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
138837,74,0.26,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
139395,74,0.26,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
133619,74,0.26,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140529,74,0.26,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
155125,74,0.26,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
136359,74,0.26,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
137507,74,0.26,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
137479,74,0.26,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
150463,74,0.26,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
135392,74,0.26,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
149265,74.2,0.258,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
136535,74.2,0.258,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
137099,74.2,0.258,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
152324,74.2,0.258,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
133651,74.2,0.258,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143621,74.2,0.258,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
136986,74.2,0.258,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140049,74.2,0.258,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
156638,74.2,0.258,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
152099,74.4,0.256,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
138454,74.4,0.256,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
143212,74.4,0.256,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
134472,74.4,0.256,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
138639,74.4,0.256,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
139002,74.4,0.256,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
141019,74.4,0.256,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141742,74.4,0.256,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143352,74.4,0.256,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141555,74.4,0.256,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143558,74.4,0.256,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
144260,74.4,0.256,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140545,74.4,0.256,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
142280,74.4,0.256,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
130965,74.6,0.254,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
133146,74.6,0.254,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
138978,74.6,0.254,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
139312,74.6,0.254,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
140581,74.6,0.254,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
141093,74.6,0.254,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143115,74.6,0.254,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
146525,74.6,0.254,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
151963,74.6,0.254,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
136988,74.6,0.254,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
145868,74.6,0.254,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
136867,74.6,0.254,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141442,74.6,0.254,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
159381,74.6,0.254,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
135968,74.6,0.254,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141674,74.6,0.254,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140960,74.6,0.254,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
139153,74.6,0.254,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
134708,74.8,0.252,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
137985,74.8,0.252,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
147032,74.8,0.252,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
137556,74.8,0.252,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
154808,74.8,0.252,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
150079,74.8,0.252,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
149737,74.8,0.252,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
141920,74.8,0.252,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
137469,74.8,0.252,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
140645,74.8,0.252,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
140854,74.8,0.252,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
135993,74.8,0.252,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
122931,74.8,0.252,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
139531,74.8,0.252,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
131097,74.8,0.252,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
139029,74.8,0.252,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
142946,74.8,0.252,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
149267,75,0.25,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
150934,75,0.25,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
135609,75,0.25,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
140848,75,0.25,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
139550,75,0.25,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
141429,75,0.25,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
141272,75,0.25,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
135414,75,0.25,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
137037,75,0.25,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
140935,75,0.25,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141554,75,0.25,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
157821,75,0.25,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
138753,75,0.25,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
153227,75,0.25,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143330,75,0.25,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
129348,75.2,0.248,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
130925,75.2,0.248,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
134229,75.2,0.248,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
134681,75.2,0.248,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
137871,75.2,0.248,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
139083,75.2,0.248,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
141061,75.2,0.248,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
141241,75.2,0.248,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
142192,75.2,0.248,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143176,75.2,0.248,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
144049,75.2,0.248,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
147805,75.2,0.248,"Medium Risk",29,0,25,538,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
138089,75.2,0.248,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
143683,75.2,0.248,"Medium Risk",0,0,65,300,1,1,"Monitor Closely","Inactive + Dormant user","Re-engagement campaign"
136857,75.2,0.248,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
143274,75.2,0.248,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
154191,75.2,0.248,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
142569,75.2,0.248,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
137568,75.2,0.248,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
135734,75.2,0.248,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
138400,75.2,0.248,"Medium Risk",158,0,25,10,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
136373,75.2,0.248,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
156009,75.2,0.248,"Medium Risk",4,0,25,20,1,0,"Monitor Closely","Inactive user (>14 days)","Re-engagement campaign"
149974,75.4,0.246,"Medium Risk",265,52,2,509,0,0,"Monitor Closely","Multiple usage factors","General engagement improvement"
